originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1990,regionflow_1995,regionflow_2000,regionflow_2005,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_1990,countryflow_1995,countryflow_2000,countryflow_2005,origin_show,destination_show
5,West Asia,9,Oceania,26509,74711,25219,39692,,QAT,Qatar,AUS,Australia,486,603,306,0,1,1
5,West Asia,9,Oceania,26509,74711,25219,39692,,QAT,Qatar,FJI,Fiji,0,1,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,QAT,Qatar,FSM,Micronesia,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,QAT,Qatar,GUM,Guam,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,QAT,Qatar,NCL,New Caledonia,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,QAT,Qatar,NZL,New Zealand,123,90,42,0,1,1
5,West Asia,9,Oceania,26509,74711,25219,39692,,QAT,Qatar,PNG,Papua New Guinea,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,QAT,Qatar,PYF,French Polynesia,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,QAT,Qatar,SLB,Solomon Islands,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,QAT,Qatar,TON,Tonga,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,QAT,Qatar,VUT,Vanuatu,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,QAT,Qatar,WSM,Samoa,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SAU,Saudi Arabia,AUS,Australia,1957,18884,5534,11322,1,1
5,West Asia,9,Oceania,26509,74711,25219,39692,,SAU,Saudi Arabia,FJI,Fiji,0,80,0,1,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SAU,Saudi Arabia,FSM,Micronesia,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SAU,Saudi Arabia,GUM,Guam,0,92,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SAU,Saudi Arabia,NCL,New Caledonia,5,39,2,1,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SAU,Saudi Arabia,NZL,New Zealand,381,2912,300,778,1,1
5,West Asia,9,Oceania,26509,74711,25219,39692,,SAU,Saudi Arabia,PNG,Papua New Guinea,0,107,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SAU,Saudi Arabia,PYF,French Polynesia,0,2,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SAU,Saudi Arabia,SLB,Solomon Islands,0,10,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SAU,Saudi Arabia,TON,Tonga,0,8,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SAU,Saudi Arabia,VUT,Vanuatu,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SAU,Saudi Arabia,WSM,Samoa,0,4,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SYR,Syria,AUS,Australia,287,2909,0,3344,1,1
5,West Asia,9,Oceania,26509,74711,25219,39692,,SYR,Syria,FJI,Fiji,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SYR,Syria,FSM,Micronesia,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SYR,Syria,GUM,Guam,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SYR,Syria,NCL,New Caledonia,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SYR,Syria,NZL,New Zealand,26,140,0,173,1,1
5,West Asia,9,Oceania,26509,74711,25219,39692,,SYR,Syria,PNG,Papua New Guinea,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SYR,Syria,PYF,French Polynesia,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SYR,Syria,SLB,Solomon Islands,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SYR,Syria,TON,Tonga,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SYR,Syria,VUT,Vanuatu,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,SYR,Syria,WSM,Samoa,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,TUR,Turkey,AUS,Australia,2000,5063,1,671,1,1
5,West Asia,9,Oceania,26509,74711,25219,39692,,TUR,Turkey,FJI,Fiji,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,TUR,Turkey,FSM,Micronesia,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,TUR,Turkey,GUM,Guam,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,TUR,Turkey,NCL,New Caledonia,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,TUR,Turkey,NZL,New Zealand,105,133,96,82,1,1
5,West Asia,9,Oceania,26509,74711,25219,39692,,TUR,Turkey,PNG,Papua New Guinea,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,TUR,Turkey,PYF,French Polynesia,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,TUR,Turkey,SLB,Solomon Islands,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,TUR,Turkey,TON,Tonga,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,TUR,Turkey,VUT,Vanuatu,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,TUR,Turkey,WSM,Samoa,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,YEM,Yemen,AUS,Australia,0,558,183,251,1,1
5,West Asia,9,Oceania,26509,74711,25219,39692,,YEM,Yemen,FJI,Fiji,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,YEM,Yemen,FSM,Micronesia,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,YEM,Yemen,GUM,Guam,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,YEM,Yemen,NCL,New Caledonia,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,YEM,Yemen,NZL,New Zealand,0,110,31,32,1,1
5,West Asia,9,Oceania,26509,74711,25219,39692,,YEM,Yemen,PNG,Papua New Guinea,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,YEM,Yemen,PYF,French Polynesia,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,YEM,Yemen,SLB,Solomon Islands,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,YEM,Yemen,TON,Tonga,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,YEM,Yemen,VUT,Vanuatu,0,0,0,0,1,0
5,West Asia,9,Oceania,26509,74711,25219,39692,,YEM,Yemen,WSM,Samoa,0,0,0,0,1,0g
6,South Asia,1,North America,416024,887463,1127535,1508008,,AFG,Afghanistan,CAN,Canada,0,6230,0,12270,1,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,AFG,Afghanistan,USA,United States,0,11470,0,13781,1,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,BGD,Bangladesh,CAN,Canada,12144,21296,17870,28067,1,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,BGD,Bangladesh,USA,United States,48234,110884,84997,128303,1,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,BTN,Bhutan,CAN,Canada,2315,7,0,0,0,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,BTN,Bhutan,USA,United States,7091,2,0,0,0,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,IND,India,CAN,Canada,69435,90475,169636,188765,1,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,IND,India,USA,United States,202309,379890,638048,701242,1,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,IRN,Iran,CAN,Canada,437,4361,509,30417,1,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,IRN,Iran,USA,United States,0,14459,4671,68345,1,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,LKA,Sri Lanka,CAN,Canada,41418,75158,19589,31523,1,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,LKA,Sri Lanka,USA,United States,26244,69781,10454,15766,1,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,MDV,Maldives,CAN,Canada,487,211,1014,768,0,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,MDV,Maldives,USA,United States,227,433,1328,1064,0,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,NPL,Nepal,CAN,Canada,521,715,1837,2448,1,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,NPL,Nepal,USA,United States,4955,8429,39399,48919,1,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,PAK,Pakistan,CAN,Canada,171,20645,54563,88678,1,1
6,South Asia,1,North America,416024,887463,1127535,1508008,,PAK,Pakistan,USA,United States,36,73017,83620,147652,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,ARE,United Arab Emirates,0,161,0,2094,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,BHR,Bahrain,0,8,0,280,1,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,CYP,Cyprus,0,1,0,3,1,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,IRQ,Iraq,0,89,0,18,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,ISR,Israel,0,334,0,810,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,JOR,Jordan,0,0,0,4,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,KWT,Kuwait,0,13,0,104,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,LBN,Lebanon,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,OMN,Oman,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,PSE,Palestine,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,QAT,Qatar,0,0,0,550,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,SAU,Saudi Arabia,0,0,0,796,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,SYR,Syria,0,38,0,566,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,TUR,Turkey,0,891,0,4119,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,AFG,Afghanistan,YEM,Yemen,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,ARE,United Arab Emirates,66194,54331,183874,646729,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,BHR,Bahrain,5273,4324,11942,87794,1,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,CYP,Cyprus,131,200,443,685,1,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,IRQ,Iraq,19,7,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,ISR,Israel,536,279,333,4035,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,JOR,Jordan,3893,2434,2330,6092,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,KWT,Kuwait,0,21597,56348,99746,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,LBN,Lebanon,1941,1847,1222,1405,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,OMN,Oman,16217,3,68,36960,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,PSE,Palestine,114,2,0,18,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,QAT,Qatar,4771,5786,34713,153458,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,SAU,Saudi Arabia,86228,14,428873,523342,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,SYR,Syria,0,0,71,27,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,TUR,Turkey,114,88,595,1938,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BGD,Bangladesh,YEM,Yemen,16,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,ARE,United Arab Emirates,2385,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,BHR,Bahrain,135,0,0,0,0,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,CYP,Cyprus,9,0,0,0,0,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,IRQ,Iraq,1,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,ISR,Israel,120,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,JOR,Jordan,42,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,KWT,Kuwait,0,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,LBN,Lebanon,19,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,OMN,Oman,758,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,PSE,Palestine,1,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,QAT,Qatar,13,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,SAU,Saudi Arabia,207,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,SYR,Syria,0,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,TUR,Turkey,7,0,0,1,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,BTN,Bhutan,YEM,Yemen,0,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,ARE,United Arab Emirates,98457,53569,314725,1149965,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,BHR,Bahrain,5257,2800,13786,149633,1,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,CYP,Cyprus,308,333,1481,1352,1,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,IRQ,Iraq,86,100,47,14,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,ISR,Israel,4032,2007,7109,9101,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,JOR,Jordan,1128,322,730,1957,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,KWT,Kuwait,2,11830,60943,83371,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,LBN,Lebanon,584,342,432,335,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,OMN,Oman,32791,0,0,85277,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,PSE,Palestine,2,24,14,46,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,QAT,Qatar,525,2698,62041,297570,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,SAU,Saudi Arabia,7533,1,328253,154761,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,SYR,Syria,0,0,101,109,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,TUR,Turkey,107,158,465,525,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IND,India,YEM,Yemen,10,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,ARE,United Arab Emirates,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,BHR,Bahrain,0,0,0,0,1,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,CYP,Cyprus,0,13,13,475,1,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,IRQ,Iraq,0,0,0,161,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,ISR,Israel,0,337,0,21623,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,JOR,Jordan,0,0,24094,88349,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,KWT,Kuwait,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,LBN,Lebanon,0,473,9415,23587,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,OMN,Oman,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,PSE,Palestine,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,QAT,Qatar,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,SAU,Saudi Arabia,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,SYR,Syria,40,0,82869,150853,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,TUR,Turkey,0,0,276,6762,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,IRN,Iran,YEM,Yemen,0,0,55,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,ARE,United Arab Emirates,12281,9421,755,29215,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,BHR,Bahrain,491,412,0,4351,1,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,CYP,Cyprus,1600,2775,2199,3414,1,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,IRQ,Iraq,4,6,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,ISR,Israel,357,257,12,22,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,JOR,Jordan,5148,364,1,274,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,KWT,Kuwait,0,1486,0,3,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,LBN,Lebanon,2751,1879,0,1,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,OMN,Oman,2667,0,0,3,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,PSE,Palestine,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,QAT,Qatar,46,351,319,8383,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,SAU,Saudi Arabia,6559,0,7701,1284,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,SYR,Syria,0,0,3,3,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,TUR,Turkey,22,23,25,42,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,LKA,Sri Lanka,YEM,Yemen,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,ARE,United Arab Emirates,96,23,442,1713,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,BHR,Bahrain,4,1,18,232,0,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,CYP,Cyprus,23,8,94,63,0,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,IRQ,Iraq,0,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,ISR,Israel,19,6,23,30,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,JOR,Jordan,70,1,1,7,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,KWT,Kuwait,0,5,76,82,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,LBN,Lebanon,44,4,1,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,OMN,Oman,4,0,0,82,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,PSE,Palestine,0,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,QAT,Qatar,3,1,96,463,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,SAU,Saudi Arabia,166,0,803,201,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,SYR,Syria,0,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,TUR,Turkey,19,12,51,58,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,MDV,Maldives,YEM,Yemen,0,0,0,0,0,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,ARE,United Arab Emirates,591,324,887,3196,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,BHR,Bahrain,45,17,34,421,1,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,CYP,Cyprus,11,12,24,26,1,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,IRQ,Iraq,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,ISR,Israel,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,JOR,Jordan,105,62,0,22,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,KWT,Kuwait,0,42,166,196,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,LBN,Lebanon,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,OMN,Oman,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,PSE,Palestine,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,QAT,Qatar,23,6,178,831,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,SAU,Saudi Arabia,914,0,3492,1543,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,SYR,Syria,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,TUR,Turkey,4,2,6,8,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,NPL,Nepal,YEM,Yemen,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,ARE,United Arab Emirates,0,9760,102550,494846,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,BHR,Bahrain,0,549,4363,61442,1,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,CYP,Cyprus,0,53,205,296,1,0
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,IRQ,Iraq,7,99,133,115,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,ISR,Israel,17,681,1,558,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,JOR,Jordan,14,57,31,745,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,KWT,Kuwait,0,2363,18981,54274,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,LBN,Lebanon,8,66,31,24,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,OMN,Oman,3,0,0,24916,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,PSE,Palestine,0,0,0,0,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,QAT,Qatar,0,514,20258,122996,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,SAU,Saudi Arabia,0,0,263000,285441,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,SYR,Syria,6,39,609,333,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,TUR,Turkey,1,930,564,2523,1,1
6,South Asia,5,West Asia,374141,200065,2055794,4902081,,PAK,Pakistan,YEM,Yemen,12,0,0,3,1,1
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,AFG,Afghanistan,AFG,Afghanistan,0,0,0,0,1,1
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,AFG,Afghanistan,BGD,Bangladesh,0,198,0,0,1,1
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,AFG,Afghanistan,BTN,Bhutan,0,0,0,0,1,0
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,AFG,Afghanistan,IND,India,0,0,0,0,1,1
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,AFG,Afghanistan,IRN,Iran,0,339736,0,266595,1,1
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,AFG,Afghanistan,LKA,Sri Lanka,0,0,0,0,1,1
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,AFG,Afghanistan,MDV,Maldives,0,0,0,0,1,0
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,AFG,Afghanistan,NPL,Nepal,0,0,0,0,1,1
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,AFG,Afghanistan,PAK,Pakistan,0,0,0,0,1,1
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,BGD,Bangladesh,AFG,Afghanistan,11,1,255,0,1,1
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,BGD,Bangladesh,BGD,Bangladesh,0,0,0,0,1,1
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,BGD,Bangladesh,BTN,Bhutan,0,114,29,44,1,0
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,BGD,Bangladesh,IND,India,773724,465074,439421,630451,1,1
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,BGD,Bangladesh,IRN,Iran,1,132,603,12,1,1
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,BGD,Bangladesh,LKA,Sri Lanka,0,0,0,2,1,1
6,South Asia,6,South Asia,5877911,1707731,1903789,1307907,,BGD,Bangladesh,MDV,Maldives,0,0,10222,10075,1,0
